,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
229,2023-12-06,234.00980437331248,211.55178113352247,270.032002495832,234.00980437331248,234.00980437331248,6.40355699655504,6.40355699655504,6.40355699655504,6.40355699655504,6.40355699655504,6.40355699655504,0.0,0.0,0.0,240.41336136986752
230,2023-12-07,233.91913240659756,211.0692514518518,266.9583312276682,233.91913240659756,233.91913240659756,5.3893656093121765,5.3893656093121765,5.3893656093121765,5.3893656093121765,5.3893656093121765,5.3893656093121765,0.0,0.0,0.0,239.30849801590972
231,2023-12-08,233.82846043988263,211.59368435087313,269.04499222916525,233.82846043988263,233.82846043988263,5.8675309372250295,5.8675309372250295,5.8675309372250295,5.8675309372250295,5.8675309372250295,5.8675309372250295,0.0,0.0,0.0,239.69599137710767
232,2023-12-11,233.5564445397379,210.25674469404078,266.205251367552,233.5564445397379,233.5564445397379,4.858815853981733,4.858815853981733,4.858815853981733,4.858815853981733,4.858815853981733,4.858815853981733,0.0,0.0,0.0,238.41526039371962
233,2023-12-12,233.46577257302295,211.90998119516786,268.53429140801063,233.46577257302295,233.46577257302295,6.952789558972674,6.952789558972674,6.952789558972674,6.952789558972674,6.952789558972674,6.952789558972674,0.0,0.0,0.0,240.41856213199563
234,2023-12-13,233.37510060630805,211.29571966495718,268.0039131596795,233.37510060630805,233.37510060630805,6.403556996554949,6.403556996554949,6.403556996554949,6.403556996554949,6.403556996554949,6.403556996554949,0.0,0.0,0.0,239.778657602863
235,2023-12-14,233.28442863959313,213.01354263154838,267.68011855587906,233.28442863959313,233.28442863959313,5.389365609311822,5.389365609311822,5.389365609311822,5.389365609311822,5.389365609311822,5.389365609311822,0.0,0.0,0.0,238.67379424890495
236,2023-12-15,233.19375667287818,211.3717037778246,267.59987324993205,233.19375667287818,233.19375667287818,5.86753093722391,5.86753093722391,5.86753093722391,5.86753093722391,5.86753093722391,5.86753093722391,0.0,0.0,0.0,239.06128761010208
237,2023-12-18,232.92174077273344,207.16182021032563,265.4024300337291,232.92174077273344,232.92174077273344,4.858815854012797,4.858815854012797,4.858815854012797,4.858815854012797,4.858815854012797,4.858815854012797,0.0,0.0,0.0,237.78055662674623
238,2023-12-19,232.83106880601852,212.6250353998276,268.67130123105864,232.83106880601852,232.83106880601852,6.952789558956665,6.952789558956665,6.952789558956665,6.952789558956665,6.952789558956665,6.952789558956665,0.0,0.0,0.0,239.78385836497517
239,2023-12-20,232.7403968393036,212.1747187912925,269.4536906044008,232.7403968393036,232.7403968393036,6.403556996551807,6.403556996551807,6.403556996551807,6.403556996551807,6.403556996551807,6.403556996551807,0.0,0.0,0.0,239.1439538358554
240,2023-12-21,232.6497248725887,210.17342630712892,265.46263599612996,232.6497248725887,232.6497248725887,5.3893656093164095,5.3893656093164095,5.3893656093164095,5.3893656093164095,5.3893656093164095,5.3893656093164095,0.0,0.0,0.0,238.0390904819051
241,2023-12-22,232.55905290587376,210.61156791163526,267.9479259526502,232.55905290587376,232.55905290587376,5.867530937222792,5.867530937222792,5.867530937222792,5.867530937222792,5.867530937222792,5.867530937222792,0.0,0.0,0.0,238.42658384309655
242,2023-12-26,232.1963650390141,211.394479982367,267.55592712750575,232.1963650390141,232.1963650390141,6.95278955896154,6.95278955896154,6.95278955896154,6.95278955896154,6.95278955896154,6.95278955896154,0.0,0.0,0.0,239.14915459797564
243,2023-12-27,232.10569307229918,210.49084773271565,267.44404470661544,232.10569307229918,232.10569307229918,6.403556996551717,6.403556996551717,6.403556996551717,6.403556996551717,6.403556996551717,6.403556996551717,0.0,0.0,0.0,238.5092500688509
244,2023-12-28,232.01502110558428,209.7508337665849,266.40783169129725,232.01502110558428,232.01502110558428,5.389365609301928,5.389365609301928,5.389365609301928,5.389365609301928,5.389365609301928,5.389365609301928,0.0,0.0,0.0,237.40438671488621
245,2023-12-29,231.92434913886933,211.45133255928934,267.3221408540022,231.92434913886933,231.92434913886933,5.867530937197752,5.867530937197752,5.867530937197752,5.867530937197752,5.867530937197752,5.867530937197752,0.0,0.0,0.0,237.7918800760671
246,2024-01-02,231.56166127200967,209.76464824199704,268.746936553435,231.56166127200967,231.56166127200967,6.9527895589735405,6.9527895589735405,6.9527895589735405,6.9527895589735405,6.9527895589735405,6.9527895589735405,0.0,0.0,0.0,238.5144508309832
247,2024-01-03,231.47098930529475,209.96879997655202,267.5609460456345,231.47098930529475,231.47098930529475,6.403556996548575,6.403556996548575,6.403556996548575,6.403556996548575,6.403556996548575,6.403556996548575,0.0,0.0,0.0,237.87454630184334
248,2024-01-04,231.3803173385798,210.08762311999809,265.0724121364296,231.3803173385798,231.3803173385798,5.389365609306515,5.389365609306515,5.389365609306515,5.389365609306515,5.389365609306515,5.389365609306515,0.0,0.0,0.0,236.7696829478863
249,2024-01-05,231.2896453718649,208.68566367369175,264.4345318434007,231.2896453718649,231.2896453718649,5.867530937229748,5.867530937229748,5.867530937229748,5.867530937229748,5.867530937229748,5.867530937229748,0.0,0.0,0.0,237.15717630909467
250,2024-01-06,231.19897340515,186.54559883291654,242.01504736422666,231.19897340515,231.19897340515,-14.73602643926885,-14.73602643926885,-14.73602643926885,-14.73602643926885,-14.73602643926885,-14.73602643926885,0.0,0.0,0.0,216.46294696588117
251,2024-01-07,231.1083014384351,186.79278549536178,247.19472466371056,231.1083014384351,231.1083014384351,-14.736032516785093,-14.736032516785093,-14.736032516785093,-14.736032516785093,-14.736032516785093,-14.736032516785093,0.0,0.0,0.0,216.37226892165
252,2024-01-08,231.01762947172014,206.7018924582413,264.5703065011605,231.01762947172014,231.01762947172014,4.8588158539784345,4.8588158539784345,4.8588158539784345,4.8588158539784345,4.8588158539784345,4.8588158539784345,0.0,0.0,0.0,235.87644532569857
253,2024-01-09,230.92695750500525,210.67209300865935,267.4866968579017,230.91750683173575,230.94681345755325,6.952789558967974,6.952789558967974,6.952789558967974,6.952789558967974,6.952789558967974,6.952789558967974,0.0,0.0,0.0,237.8797470639732
254,2024-01-10,230.83628553829033,209.51939044448685,265.28886019084916,230.8135901741732,230.88371213792917,6.403556996551533,6.403556996551533,6.403556996551533,6.403556996551533,6.403556996551533,6.403556996551533,0.0,0.0,0.0,237.23984253484187
255,2024-01-11,230.74561357157538,208.27151496536626,264.4475353400531,230.69868213406886,230.82035444679028,5.389365609306157,5.389365609306157,5.389365609306157,5.389365609306157,5.389365609306157,5.389365609306157,0.0,0.0,0.0,236.13497918088154
256,2024-01-12,230.65494160486048,206.95570310591054,265.20728751337856,230.58312797951282,230.76192848230136,5.867530937228631,5.867530937228631,5.867530937228631,5.867530937228631,5.867530937228631,5.867530937228631,0.0,0.0,0.0,236.5224725420891
257,2024-01-13,230.56426963814556,188.89476383614337,245.75754503771194,230.45637231989565,230.70883286855792,-14.736026439216612,-14.736026439216612,-14.736026439216612,-14.736026439216612,-14.736026439216612,-14.736026439216612,0.0,0.0,0.0,215.82824319892896
258,2024-01-14,230.47359767143067,185.62809589608602,246.44309771743534,230.3220299689573,230.6567149431573,-14.736032516761309,-14.736032516761309,-14.736032516761309,-14.736032516761309,-14.736032516761309,-14.736032516761309,0.0,0.0,0.0,215.73756515466937
259,2024-01-15,230.38292570471572,204.90049377295747,263.14907587343924,230.19393296001394,230.61035975397002,4.858815853993734,4.858815853993734,4.858815853993734,4.858815853993734,4.858815853993734,4.858815853993734,0.0,0.0,0.0,235.24174155870946
260,2024-01-16,230.29225373800082,208.2502240712923,265.51348720692016,230.07852513633011,230.55561637681058,6.952789558962409,6.952789558962409,6.952789558962409,6.952789558962409,6.952789558962409,6.952789558962409,0.0,0.0,0.0,237.24504329696325
261,2024-01-17,230.2015817712859,209.137945873631,265.70067943469627,229.9551763736755,230.5132134803866,6.403556996548393,6.403556996548393,6.403556996548393,6.403556996548393,6.403556996548393,6.403556996548393,0.0,0.0,0.0,236.6051387678343
262,2024-01-18,230.11090980457095,209.07909933628235,263.68056053574395,229.81610533977988,230.48449364976878,5.389365609310747,5.389365609310747,5.389365609310747,5.389365609310747,5.389365609310747,5.389365609310747,0.0,0.0,0.0,235.5002754138817
263,2024-01-19,230.02023783785606,209.35224894265397,265.680287151585,229.66095734076526,230.4427029372935,5.867530937227514,5.867530937227514,5.867530937227514,5.867530937227514,5.867530937227514,5.867530937227514,0.0,0.0,0.0,235.88776877508357
264,2024-01-20,229.92956587114114,187.18510179138568,242.4215304289653,229.51315992051818,230.4018774981104,-14.736026439223583,-14.736026439223583,-14.736026439223583,-14.736026439223583,-14.736026439223583,-14.736026439223583,0.0,0.0,0.0,215.19353943191754
265,2024-01-21,229.83889390442621,185.15397691099048,241.9569729681881,229.36796169796736,230.3730048575766,-14.736032516773458,-14.736032516773458,-14.736032516773458,-14.736032516773458,-14.736032516773458,-14.736032516773458,0.0,0.0,0.0,215.10286138765275
266,2024-01-22,229.7482219377113,206.83664017250564,263.79419459733475,229.2392432491202,230.33873376713606,4.858815854009034,4.858815854009034,4.858815854009034,4.858815854009034,4.858815854009034,4.858815854009034,0.0,0.0,0.0,234.60703779172033
267,2024-01-23,229.6575499709964,206.7680767359408,264.2961652450269,229.07362890454368,230.31354871894885,6.952789558967283,6.952789558967283,6.952789558967283,6.952789558967283,6.952789558967283,6.952789558967283,0.0,0.0,0.0,236.61033952996368
268,2024-01-24,229.56687800428145,208.41941974840358,264.49313930015256,228.94411372383914,230.27833762278743,6.403556996552628,6.403556996552628,6.403556996552628,6.403556996552628,6.403556996552628,6.403556996552628,0.0,0.0,0.0,235.97043500083407
269,2024-01-25,229.47620603756653,203.37720977934305,264.1365934570139,228.77961486443536,230.25796565125927,5.38936560931039,5.38936560931039,5.38936560931039,5.38936560931039,5.38936560931039,5.38936560931039,0.0,0.0,0.0,234.86557164687693
270,2024-01-26,229.38553407085163,206.6900763895142,264.51711164217573,228.63213539572575,230.26134371440907,5.867530937214431,5.867530937214431,5.867530937214431,5.867530937214431,5.867530937214431,5.867530937214431,0.0,0.0,0.0,235.25306500806607
271,2024-01-27,229.2948621041367,187.08877544174396,244.299005626296,228.47537671889856,230.24940380684268,-14.73602643923055,-14.73602643923055,-14.73602643923055,-14.73602643923055,-14.73602643923055,-14.73602643923055,0.0,0.0,0.0,214.55883566490616
272,2024-01-28,229.20419013742176,184.566819947166,243.0238609521781,228.29662539289205,230.26243803101016,-14.73603251674967,-14.73603251674967,-14.73603251674967,-14.73603251674967,-14.73603251674967,-14.73603251674967,0.0,0.0,0.0,214.4681576206721
273,2024-01-29,229.11351817070687,206.1207815228527,262.1932806480808,228.14373007653197,230.21404686182348,4.858815853959836,4.858815853959836,4.858815853959836,4.858815853959836,4.858815853959836,4.858815853959836,0.0,0.0,0.0,233.9723340246667
274,2024-01-30,229.02284620399195,208.16518490411693,263.6145669048881,227.98252235752713,230.26027504750388,6.952789558972156,6.952789558972156,6.952789558972156,6.952789558972156,6.952789558972156,6.952789558972156,0.0,0.0,0.0,235.9756357629641
275,2024-01-31,228.93217423727702,206.0271131744271,263.08459622993064,227.81246503887778,230.26779256564896,6.4035569965525365,6.4035569965525365,6.4035569965525365,6.4035569965525365,6.4035569965525365,6.4035569965525365,0.0,0.0,0.0,235.33573123382956
276,2024-02-01,228.8415022705621,205.42946278037437,264.37322822210496,227.66442517539352,230.26938462854505,5.389365609305799,5.389365609305799,5.389365609305799,5.389365609305799,5.389365609305799,5.389365609305799,0.0,0.0,0.0,234.2308678798679
277,2024-02-02,228.7508303038472,205.69144224128098,265.0090318354016,227.50200246518352,230.29412839769086,5.867530937201353,5.867530937201353,5.867530937201353,5.867530937201353,5.867530937201353,5.867530937201353,0.0,0.0,0.0,234.61836124104858
278,2024-02-03,228.66015833713226,184.65321390220063,240.6657567635015,227.30713663255997,230.31480467202957,-14.736026439254129,-14.736026439254129,-14.736026439254129,-14.736026439254129,-14.736026439254129,-14.736026439254129,0.0,0.0,0.0,213.92413189787814
279,2024-02-04,228.56948637041734,184.43422113525236,243.2691252466292,227.12662378558792,230.321722113699,-14.736032516798423,-14.736032516798423,-14.736032516798423,-14.736032516798423,-14.736032516798423,-14.736032516798423,0.0,0.0,0.0,213.83345385361892
